id,headline,date,snippet,url,word_count
5ac7a167068401528a2a4001,b'U.S. Judge Upholds Massachusetts Assault Weapons Ban',2018-04-06,"b""A federal judge on Friday upheld a Massachusetts law banning assault weapons including the AR-15, saying the U.S. Constitution's Second Amendment guarantee of Americans' right to bear firearms does not cover them.""",https://www.nytimes.com/reuters/2018/04/06/us/06reuters-usa-guns-massachusetts.html,416
5ac75468068401528a2a3bdd,b'A Trade War Will Test Corporate America\xe2\x80\x99s Openness: DealBook Briefing',2018-04-06,"b'Companies mostly have not detailed the potential impact of Mr. Trump\xe2\x80\x99s trade policies. With first-quarter earnings imminent, will that now change?'",https://www.nytimes.com/2018/04/06/business/dealbook/tariffs-trump-china-trade.html,3514
